MainID,TaxonID,DataSourceID,BiotopeID,LocationID,SamplingUnits,SamplingProtocol,SourceDimension,SamplingEffort,SpatialDensity,SourceTransform,SourceTransformReference,AssociatedDataSets,Reliability,StartYear,EndYear,SamplingFrequency,DatasetLength,Notes,SiblyFittedTheta,SiblyThetaCILower,SiblyThetaCIUpper,SiblyExtremeNEffect,SiblyReturnRate,SiblyCarryingCapacity
6347,10920,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.0000000000000000e-01,-3.1600000000000001e+01,5.0099999999999998e+00,0,6.4000000000000001e-01,2.6699999999999999e+00
6348,10921,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",3.1600000000000001e+01,-5.0099999999999998e+00,3.1600000000000001e+01,0,,
6349,10922,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.0000000000000007e-01,-3.1600000000000001e+01,4.0000000000000002e-01,0,4.7999999999999998e-01,3.2600000000000002e+00
6350,10923,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",2.0000000000000000e+00,1.0000000000000001e-01,5.0099999999999998e+00,0,1.4700000000000000e+00,3.8000000000000003e+00
6351,10924,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.0000000000000007e-01,-3.1600000000000001e+01,2.5100000000000002e+00,0,6.9000000000000006e-01,2.3599999999999999e+00
6352,10925,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6353,10926,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",5.0000000000000000e-01,-3.1600000000000001e+00,3.1600000000000001e+00,0,1.0000000000000000e+00,3.9700000000000002e+00
6354,10927,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000000e-03,-1.0000000000000000e+00,9.0000000000000002e-01,0,1.5700000000000001e+00,4.3899999999999997e+00
6355,10928,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-4.0000000000000002e-01,-1.5800000000000001e+00,9.0000000000000002e-01,0,,
6356,10929,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.0000000000000007e-01,-3.1600000000000001e+01,2.5100000000000002e+00,0,5.6000000000000005e-01,3.0800000000000001e+00
6357,10930,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000001e-01,-1.2600000000000000e+00,9.0000000000000002e-01,0,1.2300000000000000e+00,2.4399999999999999e+00
6358,10931,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.0000000000000007e-01,-2.0000000000000000e+00,2.9999999999999999e-01,0,1.1000000000000001e+00,2.1699999999999999e+00
6359,10932,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-4.0000000000000002e-01,-1.2600000000000000e+00,4.0000000000000002e-01,0,1.4600000000000000e+00,2.7400000000000002e+00
6360,10933,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6361,10934,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6362,10935,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6363,10936,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000001e-01,-2.5100000000000002e+00,2.0000000000000000e+00,0,9.8999999999999999e-01,2.0300000000000002e+00
6364,10937,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000000e+00,-3.9800000000000000e+00,3.1600000000000001e+01,0,,
6365,10938,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",7.0000000000000007e-01,-5.0099999999999998e+00,3.1600000000000001e+01,0,9.0000000000000002e-01,3.8500000000000001e+00
6366,10939,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",3.1600000000000001e+01,-2.0000000000000000e+00,3.1600000000000001e+01,0,,
6367,10940,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.5100000000000002e+00,-3.1600000000000001e+01,3.1600000000000001e+00,0,8.0000000000000004e-01,3.5899999999999999e+00
6368,10941,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.8000000000000000e+00,-1.0000000000000000e+00,3.1600000000000001e+01,0,7.7000000000000002e-01,2.8500000000000001e+00
6369,10942,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",4.0000000000000002e-01,-1.2600000000000000e+00,3.1600000000000001e+01,0,,
6370,10943,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.2600000000000000e+00,-3.1600000000000001e+01,2.0000000000000001e-01,0,5.1000000000000001e-01,2.2000000000000002e+00
6371,10944,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",3.1600000000000001e+00,-7.9400000000000004e+00,3.1600000000000001e+01,0,,
6372,10945,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",7.0000000000000007e-01,-8.0000000000000004e-01,3.1600000000000001e+00,0,,
6373,10946,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6374,10947,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6375,10948,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000001e-01,-3.1600000000000001e+01,1.5800000000000001e+01,0,,
6376,10949,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",3.1600000000000001e+01,-2.0000000000000001e-01,3.1600000000000001e+01,0,,
6377,10950,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6378,10951,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",2.9999999999999999e-01,-5.9999999999999998e-01,1.5000000000000000e+00,0,6.2000000000000000e-01,3.9100000000000001e+00
6379,10952,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.1000000000000001e+00,-1.0000000000000000e+00,3.1600000000000001e+01,0,,
6380,10953,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",2.0000000000000001e-01,-2.0000000000000000e+00,3.1600000000000001e+01,0,8.3999999999999997e-01,2.7100000000000000e+00
6381,10954,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6382,10955,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",3.1600000000000001e+01,-1.2600000000000000e+01,3.1600000000000001e+01,0,,
6383,10956,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",4.0000000000000002e-01,-1.0000000000000001e-01,1.6000000000000001e+00,0,,
6384,10957,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000001e-01,-3.1600000000000001e+01,3.9800000000000000e+00,0,,
6385,10958,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000001e-01,-3.9800000000000000e+00,3.1600000000000001e+01,0,,
6386,10959,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.5800000000000001e+00,-1.5800000000000001e+01,3.1600000000000001e+01,0,,
6387,10960,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6388,10961,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",3.1600000000000001e+01,-1.0000000000000000e+00,3.1600000000000001e+01,0,,
6389,10962,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",5.0000000000000000e-01,-3.1600000000000001e+00,3.1600000000000001e+01,0,,
6390,10963,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6391,10964,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6392,10965,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6393,10966,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6394,10967,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6395,10968,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6396,10969,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6397,10970,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.0000000000000001e-01,-3.1600000000000001e+01,3.9800000000000000e+00,0,,
6398,10971,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000000e+00,-1.0000000000000000e+00,3.1600000000000001e+01,0,,
6399,10972,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.3000000000000000e+00,-1.5800000000000001e+00,1.5800000000000001e+01,0,,
6400,10973,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.9999999999999998e-01,-2.5100000000000002e+00,5.0000000000000000e-01,0,6.4000000000000001e-01,2.4800000000000000e+00
6401,10974,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.5800000000000001e+00,-3.1600000000000001e+01,2.5100000000000002e+00,0,8.5999999999999999e-01,4.9400000000000004e+00
6402,10975,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",9.0000000000000002e-01,-2.5100000000000002e+00,3.9800000000000000e+00,0,,
6403,10976,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.0000000000000001e-01,-3.1600000000000001e+01,2.5100000000000002e+00,0,1.1500000000000001e+00,3.3200000000000003e+00
6404,10977,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6405,10978,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.9400000000000004e+00,-3.1600000000000001e+01,-3.1600000000000001e+00,0,,
6406,10979,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-3.1600000000000001e+00,-3.1600000000000001e+01,2.0000000000000000e+00,0,8.3999999999999997e-01,2.7100000000000000e+00
6407,10980,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",5.0000000000000000e-01,-5.9999999999999998e-01,2.0000000000000000e+00,0,,
6408,10981,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.9999999999999999e-01,-3.1600000000000001e+01,3.1600000000000001e+00,0,8.3999999999999997e-01,3.5700000000000003e+00
6409,10982,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6410,10983,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6411,10984,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",4.0000000000000002e-01,-1.5800000000000001e+00,2.5100000000000002e+00,0,,
6413,10986,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-3.1600000000000001e+00,-3.1600000000000001e+01,-1.2600000000000000e+00,0,,
6414,10987,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6415,10988,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-3.9800000000000000e+00,-3.1600000000000001e+01,2.5100000000000002e+00,0,9.0000000000000002e-01,4.5700000000000003e+00
6416,10989,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6417,10990,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000001e-01,-2.5100000000000002e+00,3.9800000000000000e+00,0,8.8000000000000000e-01,4.0300000000000002e+00
6418,10991,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6419,10992,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6420,10993,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.5100000000000002e+00,-3.1600000000000001e+01,3.1600000000000001e+00,0,6.4000000000000001e-01,3.2900000000000000e+00
6421,10994,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6422,10995,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6423,10996,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6424,10997,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.9999999999999999e-01,-5.0099999999999998e+00,1.0000000000000000e+01,0,9.5000000000000007e-01,3.6400000000000001e+00
6425,10998,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000000e+00,-5.9999999999999998e-01,3.9800000000000000e+00,0,9.4000000000000006e-01,2.5500000000000003e+00
6426,10999,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-4.0000000000000002e-01,-3.1600000000000001e+01,4.0000000000000002e-01,0,1.1300000000000001e+00,4.2100000000000000e+00
6427,11000,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000000e+00,-7.9400000000000004e+00,4.0000000000000002e-01,0,,
6428,11001,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000001e-01,-3.1600000000000001e+00,3.1600000000000001e+00,0,,
6429,11002,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",7.0000000000000007e-01,-2.9999999999999999e-01,2.5100000000000002e+00,0,,
6430,11003,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",2.0000000000000001e-01,-1.0000000000000000e+01,3.1600000000000001e+01,0,6.4000000000000001e-01,4.3700000000000001e+00
6431,11004,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",2.9999999999999999e-01,-1.0000000000000000e+00,1.5000000000000000e+00,0,,
6432,11005,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-4.0000000000000002e-01,-3.1600000000000001e+01,8.0000000000000004e-01,0,,
6433,11006,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6434,11007,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.0099999999999998e+00,-3.1600000000000001e+01,8.0000000000000004e-01,0,,
6435,11008,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.0000000000000001e-01,-1.5800000000000001e+00,1.0000000000000000e+00,0,,
6436,11009,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6437,11010,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",4.0000000000000002e-01,-8.0000000000000004e-01,2.0000000000000000e+00,0,,
6438,11011,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6439,11012,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-9.0000000000000002e-01,-3.1600000000000001e+01,4.0000000000000002e-01,0,4.7999999999999998e-01,2.9600000000000000e+00
6440,11013,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",1.0000000000000000e-03,-3.1600000000000001e+01,2.5100000000000002e+00,0,,
6441,11014,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6442,11015,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.0000000000000000e-01,-3.1600000000000001e+01,2.0000000000000000e+00,0,7.7000000000000002e-01,3.0200000000000000e+00
6443,11016,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6444,11017,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6445,11018,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",7.9400000000000004e+00,-2.0000000000000001e-01,3.1600000000000001e+01,0,,
6446,11019,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.9999999999999998e-01,-5.0099999999999998e+00,1.2000000000000000e+00,0,,
6447,11020,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6448,11021,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-9.0000000000000002e-01,-6.3100000000000005e+00,3.1600000000000001e+00,0,7.7000000000000002e-01,2.8500000000000001e+00
6449,11022,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",9.0000000000000002e-01,-3.9800000000000000e+00,6.3100000000000005e+00,0,,
6450,11023,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.5800000000000001e+00,-3.9800000000000000e+00,1.0000000000000000e-03,0,,
6451,399,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.0000000000000000e-01,-2.5100000000000002e+00,1.3000000000000000e+00,0,1.0600000000000001e+00,4.4100000000000001e+00
6452,11025,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-9.0000000000000002e-01,-6.3100000000000005e+00,1.2000000000000000e+00,0,,
6453,11026,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",2.0000000000000001e-01,-3.1600000000000001e+01,5.0099999999999998e+00,0,,
6454,11027,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-1.2600000000000000e+00,-3.1600000000000001e+01,1.0000000000000000e+00,0,,
6455,11028,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6456,11029,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-5.0000000000000000e-01,-5.0099999999999998e+00,1.1000000000000001e+00,0,,
6457,11030,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000000e+00,-3.1600000000000001e+01,-2.9999999999999999e-01,0,,
6458,11031,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.0000000000000007e-01,-3.1600000000000001e+01,5.0000000000000000e-01,0,5.5000000000000004e-01,2.0499999999999998e+00
6459,11032,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-7.0000000000000007e-01,-5.0099999999999998e+00,3.9800000000000000e+00,0,1.2000000000000000e+00,4.3600000000000003e+00
6460,11033,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-2.0000000000000001e-01,-3.1600000000000001e+01,5.0000000000000000e-01,0,,
6461,11034,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",-9.0000000000000002e-01,-3.1600000000000001e+01,4.0000000000000002e-01,0,,
6462,11035,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6463,11036,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
6464,11037,309,81,367,"Trapped Adults","Count","Index","Sample","None","Log","Log (10)","None",2.0000000000000000e+00,1968,1984,"1",1.7000000000000000e+01,"None",,,,0,,
